,Alpha,Beta,AllBCV,MeanBCV,MinBCV,MaxBCV,WBCV,CohBCV,EqualParameters_AllBCV,EqualParameters_MeanBCV,EqualParameters_MinBCV,EqualParameters_MaxBCV,EqualParameters_CohBCV,MincF
339,0.65,0.95,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
340,0.65,1.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
169,0.7,0.05,1.2619220330364975,0.1394877993364134,0.3394476105207541,5.490526627852295,1.309010655817851,-0.2572346203393286,0.047088622781353395,1.1695228564814375,0.9695630452970968,-4.181515972034443,1.5662452761571795,-4.181515972034443
164,0.7,0.1,1.2013065987293616,0.1248082722159932,0.3394476105207541,4.5827988112749,1.2450496999683427,-0.2333595507866927,0.043743101238981064,1.1202414277523496,0.9056020894475886,-3.3377491113065574,1.4784092507550355,-3.3377491113065574
161,0.7,0.15,1.265779038484807,0.1784762833381325,0.3506193453790839,5.331607936691137,1.2870373603831893,-0.1355487819742804,0.02125832189838217,1.1085610770450567,0.9364180150041054,-4.044570576307947,1.4225861423574697,-4.044570576307947
162,0.7,0.2,1.2177826916489194,0.1353763110429001,0.3394476105207542,4.968845846976557,1.257495231233094,-0.2567211779833168,0.039712539584174644,1.122118920190194,0.9180476207123398,-3.7113506157434633,1.5142164092164108,-3.7113506157434633
163,0.7,0.25,1.3094497069776312,0.2408048878334679,0.3557503581915169,5.48957811642328,1.3334902704063167,-0.1393995996440845,0.024040563428685546,1.0926853825728489,0.9777399122147998,-4.156087846016963,1.4728898700504012,-4.156087846016963
165,0.7,0.3,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.276993067215783,-0.2130785777259091,0.0562222784787938,1.1626195100477208,0.9375454566950288,-4.479577057060188,1.490071644941692,-4.479577057060188
168,0.7,0.35,1.212728339814951,0.1132403500761857,0.3394476105207542,5.1478825528717564,1.269325545323864,-0.2053769423863912,0.05659720550891301,1.1560851952476785,0.9298779348031099,-3.8785570075478923,1.4747024877102552,-3.8785570075478923
167,0.7,0.3999999999999999,1.2243398873037494,0.1190927695528175,0.3394476105207542,5.756570124275971,1.2773142927352188,-0.2438851190840992,0.05297440543146936,1.1582215231824013,0.9378666822144646,-4.479255831540752,1.521199411819318,-4.479255831540752
170,0.7,0.4499999999999999,1.3650284685742242,0.2616429113841698,0.3666188566386918,7.266026404259247,1.3556141624558855,-0.0949868358525851,-0.009414306118338711,1.0939712510717157,0.9889953058171936,-5.910412241803361,1.4506009983084707,-5.910412241803361
166,0.7,0.4999999999999999,1.1544728013993606,0.0938803247854713,0.3394476105207542,5.285941734363117,1.2126425963128584,-0.2772588722222003,0.05816979491349783,1.118762271527387,0.8731949857921042,-4.073299138050259,1.4899014685350587,-4.073299138050259
174,0.7,0.5499999999999999,1.2511096626357363,0.1733111076585694,0.3751522784769272,5.195080340353354,1.266098828838548,-0.0975540476324367,0.014989166202811655,1.0927877211799786,0.8909465503616207,-3.9289815115148063,1.3636528764709848,-3.9289815115148063
175,0.7,0.6,1.2294694733564655,0.1762981340065362,0.3394476105207542,5.285941734363117,1.2435813790418857,-0.2618556015429349,0.0141119056854202,1.0672832450353495,0.9041337685211315,-4.0423603553212315,1.5054369805848207,-4.0423603553212315
178,0.7,0.65,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
172,0.7,0.7,1.348589006702386,0.233008497550755,0.3687602396052059,6.24524207834716,1.334911195477871,1.9999557565577565e-12,-0.013677811224515057,1.101902697927116,0.9661509558726651,-4.910330882869289,1.334911195475871,-4.910330882869289
173,0.7,0.75,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
176,0.7,0.7999999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
177,0.7,0.85,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
171,0.7,0.9,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
179,0.7,0.95,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
180,0.7,1.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
249,0.75,0.05,1.201751291262611,0.1385281135729355,0.3394476105207541,4.482480514543247,1.2306770815519354,-0.214105462437732,0.028925790289324516,1.092148967979,0.8912294710311813,-3.2518034329913115,1.4447825439896675,-3.2518034329913115
244,0.75,0.1,1.227639557934443,0.1342668062126421,0.3608704112944581,5.001363060679535,1.2621569370217405,-0.137859272576198,0.03451737908729746,1.1278901308090985,0.9012865257272824,-3.7392061236577945,1.4000162095979385,-3.7392061236577945
241,0.75,0.15,1.205450857947818,0.1379646418546365,0.3394476105207542,5.086736857923692,1.2485771123299083,-0.2426015131941993,0.04312625438209028,1.1106124704752718,0.9091295018091541,-3.838159745593784,1.4911786255241075,-3.838159745593784
242,0.75,0.2,1.2370046011776843,0.1711833255195021,0.3598260451092074,5.392213862178763,1.2602658786654244,-0.1283605889907528,0.023261277487740095,1.0890825531459223,0.9004398335562169,-4.131947983513339,1.3886264676561773,-4.131947983513339
243,0.75,0.25,1.296791688502055,0.256918394503242,0.3598260451092074,5.481044035388354,1.3147301572402172,-0.1091065006418099,0.017938468738162294,1.0578117627369752,0.9549041121310098,-4.166313878148137,1.4238366578820272,-4.166313878148137
245,0.75,0.3,1.253837344050345,0.1253769300750571,0.3394476105207542,5.628158156196727,1.3086862305946407,-0.2143621836158646,0.05484888654429576,1.1833093005195836,0.9692386200738865,-4.319471925602086,1.5230484142105054,-4.319471925602086
248,0.75,0.35,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.276993067215783,-0.2259146366251673,0.0562222784787938,1.1626195100477208,0.9375454566950288,-4.479577057060188,1.5029077038409504,-4.479577057060188
247,0.75,0.3999999999999999,1.1544728013993606,0.0938803247854713,0.3394476105207542,5.285941734363117,1.2126425963128584,-0.2772588722222003,0.05816979491349783,1.118762271527387,0.8731949857921042,-4.073299138050259,1.4899014685350587,-4.073299138050259
250,0.75,0.4499999999999999,1.2838189707516086,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726377,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
246,0.75,0.4999999999999999,1.1809395041072184,0.0998727326527186,0.3394476105207542,5.285941734363117,1.2355022576828314,-0.2772588722222003,0.05456275357561302,1.1356295250301127,0.8960546471620772,-4.050439476680285,1.5127611299050316,-4.050439476680285
254,0.75,0.5499999999999999,1.251922828995908,0.3170177516230628,0.282436772839654,6.300436564212028,1.2250671925346983,1.9999557565577565e-12,-0.026855636461209587,0.9080494409116355,0.9426304196950444,-5.075369371677329,1.2250671925326984,-5.075369371677329
255,0.75,0.6,1.390795517933306,0.2636756277469147,0.4172072632184325,7.266026404259247,1.3880520710887123,-0.0975540476324367,-0.002743446844593711,1.1243764433417975,0.9708448078702798,-5.877974333170535,1.4856061187211491,-5.877974333170535
258,0.75,0.65,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
252,0.75,0.7,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
253,0.75,0.75,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
256,0.75,0.7999999999999999,1.1642455674805472,0.2833776859382238,0.371184699425946,4.503487940080877,1.113101296976942,1.9999557565577565e-12,-0.05114427050360515,0.8297236110387183,0.741916597550996,-3.390386643103935,1.113101296974942,-3.390386643103935
257,0.75,0.85,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
251,0.75,0.9,1.2591190301161006,0.1189003296953511,0.3394476105207542,5.105567553313818,1.3165968853536498,-0.3080654135804423,0.057477855237549225,1.1976965556582988,0.9771492748328956,-3.788970667960168,1.6246622989340922,-3.788970667960168
259,0.75,0.95,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
260,0.75,1.0,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
109,0.7999999999999999,0.05,1.401551287574328,0.2521374568709895,0.3304281678231341,13.689827630497003,1.4257398256392089,-0.1863795752153119,0.02418853806488097,1.1736023687682193,1.0953116578160746,-12.264087804857795,1.6121194008545208,-12.264087804857795
104,0.7999999999999999,0.1,1.249766489376556,0.1479279592771872,0.3394476105207541,5.403190037240144,1.2927572994889485,-0.1940812105549647,0.042990810112392364,1.1448293402117613,0.9533096889681943,-4.1104327377511956,1.4868385100439132,-4.1104327377511956
101,0.7999999999999999,0.15,1.2617091772393445,0.2330021650954529,0.3556973403635838,5.376958108036705,1.2740250555016346,-0.0770163533936273,0.012315878262290081,1.0410228904061816,0.9183277151380508,-4.102933052535071,1.3510414088952618,-4.102933052535071
102,0.7999999999999999,0.2,1.274365433998677,0.1478598681939711,0.3394476105207542,5.477739165668928,1.3210600020331542,-0.2297654542949448,0.046694568034477246,1.173200133839183,0.9816123915124,-4.156679163635774,1.550825456328099,-4.156679163635774
103,0.7999999999999999,0.25,1.2361040375601675,0.1251895695809985,0.3394476105207542,5.756570124275971,1.2866300386421434,-0.2413179073042476,0.05052600108197591,1.1614404690611448,0.9471824281213892,-4.469940085633827,1.527947945946391,-4.469940085633827
105,0.7999999999999999,0.3,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.2769930672157823,-0.2233474248453157,0.05622227847879313,1.1626195100477201,0.9375454566950281,-4.4795770570601885,1.500340492061098,-4.4795770570601885
108,0.7999999999999999,0.35,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.276993067215783,-0.2310490601848706,0.0562222784787938,1.1626195100477208,0.9375454566950288,-4.479577057060188,1.5080421274006537,-4.479577057060188
107,0.7999999999999999,0.3999999999999999,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.2769930672157823,-0.2259146366251673,0.05622227847879313,1.1626195100477201,0.9375454566950281,-4.4795770570601885,1.5029077038409495,-4.4795770570601885
110,0.7999999999999999,0.4499999999999999,1.173711246073366,0.1283013014277199,0.3394476105207542,5.285941734363117,1.2096687003303317,-0.192540883487007,0.035957454256965615,1.0813673989026118,0.8702210898095775,-4.076273034032786,1.4022095838173387,-4.076273034032786
106,0.7999999999999999,0.4999999999999999,1.1544728013993606,0.0938803247854713,0.3394476105207542,5.285941734363117,1.2126425963128584,-0.2772588722222003,0.05816979491349783,1.118762271527387,0.8731949857921042,-4.073299138050259,1.4899014685350587,-4.073299138050259
114,0.7999999999999999,0.5499999999999999,1.2160155999219076,0.1579907335246781,0.3751522784769272,5.195080340353354,1.234330347224029,-0.0949868358525851,0.01831474730212146,1.0763396136993508,0.8591780687471018,-3.9607499931293253,1.3293171830766142,-3.9607499931293253
115,0.7999999999999999,0.6,1.2511096626357363,0.1733111076585694,0.3751522784769272,5.195080340353354,1.266098828838548,-0.1078228947518433,0.014989166202811655,1.0927877211799786,0.8909465503616207,-3.9289815115148063,1.3739217235903913,-3.9289815115148063
118,0.7999999999999999,0.65,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
112,0.7999999999999999,0.7,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
113,0.7999999999999999,0.75,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
116,0.7999999999999999,0.7999999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
117,0.7999999999999999,0.85,1.2838189707516086,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726377,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
111,0.7999999999999999,0.9,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
119,0.7999999999999999,0.95,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
120,0.7999999999999999,1.0,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
289,0.85,0.05,1.327725368656462,0.1947996811789184,0.3394476105207541,6.231999973457599,1.35544541207567,-0.2064038270982192,0.027720043419207974,1.1606457308967517,1.0159978015549158,-4.876554561381929,1.5618492391738892,-4.876554561381929
284,0.85,0.1,1.1790220818727482,0.1438858572267225,0.3394476105207542,4.57925712999877,1.2067135756842209,-0.2631392074329237,0.027691493811472734,1.0628277184574983,0.8672659651634667,-3.372543554314549,1.4698527831171446,-3.372543554314549
281,0.85,0.15,1.2375949071855763,0.1549443848193955,0.366226111487884,5.546796155219276,1.2645209990504198,-0.1270769831007677,0.026926091864843515,1.1095766142310244,0.8982948875625358,-4.282275156168856,1.3915979821511875,-4.282275156168856
282,0.85,0.2,1.2375949071855763,0.1549443848193955,0.366226111487884,5.546796155219276,1.2645209990504198,-0.1270769831007677,0.026926091864843515,1.1095766142310244,0.8982948875625358,-4.282275156168856,1.3915979821511875,-4.282275156168856
283,0.85,0.25,1.162759986843516,0.0951983296499231,0.3394476105207542,5.075254082796032,1.2206900455453324,-0.2053769423863911,0.057930058701816556,1.1254917158954094,0.8812424350245782,-3.8545640372507,1.4260669879317236,-3.8545640372507
285,0.85,0.3,1.1627599868435157,0.0951983296499231,0.3394476105207542,5.075254082796032,1.2206900455453324,-0.2079441541662428,0.05793005870181678,1.1254917158954094,0.8812424350245782,-3.8545640372507,1.4286341997115752,-3.8545640372507
288,0.85,0.35,1.2361040375601675,0.1251895695809985,0.3394476105207542,5.756570124275971,1.2866300386421434,-0.2361834837445443,0.05052600108197591,1.1614404690611448,0.9471824281213892,-4.469940085633827,1.5228135223866877,-4.469940085633827
287,0.85,0.3999999999999999,1.2965123427284106,0.1536834141444554,0.3394476105207542,5.756570124275972,1.34405687294939,-0.223347424845286,0.047544530220979375,1.1903734588049346,1.0046092624286358,-4.4125132513265815,1.567404297794676,-4.4125132513265815
290,0.85,0.4499999999999999,1.2186999148956807,0.1654208207804587,0.3366729540847726,5.756570124275971,1.2478034713846704,-0.1951080952668439,0.029103556488989657,1.0823826506042118,0.9111305172998978,-4.508766652891301,1.4429115666515142,-4.508766652891301
286,0.85,0.4999999999999999,1.1544728013993606,0.0938803247854713,0.3394476105207542,5.285941734363117,1.2126425963128584,-0.2772588722222003,0.05816979491349783,1.118762271527387,0.8731949857921042,-4.073299138050259,1.4899014685350587,-4.073299138050259
294,0.85,0.5499999999999999,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
295,0.85,0.6,1.2838189707516083,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726155,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
298,0.85,0.65,1.1982215637434714,0.1658075834277605,0.3394476105207542,4.587532014906149,1.2025313102772248,-0.1232261654308791,0.004309746533753378,1.0367237268494642,0.8630836997564706,-3.385000704628924,1.3257574757081039,-3.385000704628924
292,0.85,0.7,1.5085583578715842,0.3438212221795496,0.3208664690785718,9.061317136817088,1.4672020407101096,-0.0154032706771099,-0.04135631716147459,1.12338081853056,1.1463355716315378,-7.594115096106979,1.4826053113872195,-7.594115096106979
293,0.85,0.75,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
296,0.85,0.7999999999999999,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
297,0.85,0.85,1.27039596149904,0.2376940571377955,0.3802044796976607,4.503487940080877,1.2449258789623476,1.9999557565577565e-12,-0.025470082536692473,1.0072318218245522,0.8647213992646869,-3.2585620611185293,1.2449258789603477,-3.2585620611185293
291,0.85,0.9,1.3860168261327497,0.2814505517637117,0.3644423730348369,6.331865097879767,1.3609387597431732,1.9999557565577565e-12,-0.025078066389576437,1.0794882079794617,0.9964963867083363,-4.970926338136594,1.3609387597411733,-4.970926338136594
299,0.85,0.95,1.170759247082792,0.0570068863107482,0.3394476105207542,4.744819191215218,1.2640009929551663,-0.2002425188270508,0.09324174587237422,1.206994106644418,0.9245533824344121,-3.4808181982600512,1.4642435117822172,-3.4808181982600512
300,0.85,1.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
149,0.9,0.05,1.374650312601982,0.2046772780395044,0.3394476105207541,13.841361368922128,1.4221049858276145,-0.2572346203392863,0.04745467322563246,1.2174277077881102,1.0826573753068605,-12.419256383094513,1.6793396061669008,-12.419256383094513
144,0.9,0.1,1.2908260388854715,0.1542201364256401,0.3394476105207541,5.403190037240144,1.3319872019457342,-0.2449120037959873,0.04116116306026263,1.177767065520094,0.99253959142498,-4.071202835294409,1.5768992057417215,-4.071202835294409
141,0.9,0.15,1.2301319323743944,0.1661618910283489,0.3598260451092074,5.444729800350491,1.2532442366815453,-0.1001212594123661,0.023112304307150833,1.0870823456531964,0.8934181915723378,-4.191485563668946,1.3533654960939114,-4.191485563668946
142,0.9,0.2,1.23043315064902,0.1768427496723782,0.366226111487884,5.213584364212245,1.2438248076569989,-0.1437638596697738,0.013391657007978841,1.0669820579846208,0.8775986961691149,-3.969759556555246,1.3875886673267728,-3.969759556555246
143,0.9,0.25,1.2795901336313824,0.2221058556129587,0.3557503581915169,5.376137891563839,1.3088618475465077,-0.1347786184403693,0.029271713915125286,1.086755991933549,0.9531114893549908,-4.067276044017331,1.443640465986877,-4.067276044017331
145,0.9,0.3,1.212728339814951,0.1132403500761857,0.3394476105207542,5.1478825528717564,1.269325545323864,-0.2079441541662429,0.05659720550891301,1.1560851952476785,0.9298779348031099,-3.8785570075478923,1.477269699490107,-3.8785570075478923
148,0.9,0.35,1.2207707887369894,0.1143735571680621,0.3394476105207542,5.756570124275971,1.2769930672157823,-0.2182130012856124,0.05622227847879291,1.1626195100477201,0.9375454566950281,-4.4795770570601885,1.4952060685013948,-4.4795770570601885
147,0.9,0.3999999999999999,1.216020051455111,0.1084938820019499,0.3394476105207542,5.756570124275972,1.276046569229799,-0.1797048245878821,0.06002651777468815,1.1675526872278492,0.9365989587090449,-4.480523555046172,1.4557513938176811,-4.480523555046172
150,0.9,0.4499999999999999,1.201414892121566,0.1548070525250391,0.3751522784769272,5.195080340353354,1.217463329060016,-0.0975540476324367,0.01604843693845015,1.062656276534977,0.8423110505830889,-3.9776170112933382,1.3150173766924529,-3.9776170112933382
146,0.9,0.4999999999999999,1.197857449798747,0.1469046604083466,0.3751522784769272,5.195080340353354,1.2189830457672228,-0.0718819298339573,0.02112559596847574,1.0720783853588762,0.8438307672902956,-3.9760972945861317,1.29086497560118,-3.9760972945861317
154,0.9,0.5499999999999999,1.1585308651787591,0.0897091406708746,0.3394476105207542,5.285941734363117,1.2204309986309951,-0.3003637782408652,0.061900133452235995,1.1307218579601206,0.8809833881102409,-4.065510735732122,1.5207947768718604,-4.065510735732122
155,0.9,0.6,1.2614124118930272,0.1902108619155821,0.3394476105207542,5.285941734363117,1.2731575838705402,-0.246452330863825,0.011745171977513014,1.0829467219549582,0.933709973349786,-4.0127841504925765,1.5196099147343651,-4.0127841504925765
158,0.9,0.65,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
152,0.9,0.7,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
153,0.9,0.75,1.27039596149904,0.2376940571377955,0.3802044796976607,4.503487940080877,1.2449258789623476,1.9999557565577565e-12,-0.025470082536692473,1.0072318218245522,0.8647213992646869,-3.2585620611185293,1.2449258789603477,-3.2585620611185293
156,0.9,0.7999999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
157,0.9,0.85,1.1908364968371554,0.0768094068184688,0.3394476105207542,5.285941734363117,1.26507834424182,-0.2695572368827564,0.07424184740466466,1.1882689374233513,0.9256307337210659,-4.020863390121297,1.5346355811245764,-4.020863390121297
151,0.9,0.9,1.1998872535863168,0.0718217636619793,0.3394476105207542,4.744819191215218,1.2899095896287944,-0.1848392481479409,0.09002233604247767,1.218087825966815,0.9504619791080402,-3.454909601586423,1.4747488377767353,-3.454909601586423
159,0.9,0.95,1.1818000574224057,0.2911499632498036,0.3014140565418671,6.795876769280423,1.153498146347059,-0.0641802944943134,-0.02830191107534663,0.8623481830972555,0.852084089805192,-5.642378622933364,1.2176784408413726,-5.642378622933364
160,0.9,1.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
89,0.95,0.05,1.176601727883372,0.1245065862561838,0.3394476105207541,4.503596427685534,1.213344378775193,-0.2187264436415116,0.03674265089182094,1.0888377925190091,0.8738967682544388,-3.2902520489103413,1.4320708224167045,-3.2902520489103413
84,0.95,0.1,1.3064143461424642,0.1972742509970852,0.3557503581915169,5.48957811642328,1.3261756502067796,-0.1401697631780089,0.01976130406431542,1.1289013992096943,0.9704252920152627,-4.1634024662165,1.4663454133847886,-4.1634024662165
81,0.95,0.15,1.185836131015929,0.1043106206390287,0.3394476105207542,4.850894484648154,1.2376707811708507,-0.2117949718359684,0.05183465015492161,1.133360160531822,0.8982231706500965,-3.613223703477303,1.4494657530068191,-3.613223703477303
82,0.95,0.2,1.2135101621721007,0.1550758312118644,0.3394476105207542,4.79896521060367,1.2461123975541524,-0.2092277600560723,0.03260223538205165,1.091036566342288,0.9066647870333981,-3.552852813049518,1.4553401576102247,-3.552852813049518
83,0.95,0.25,1.1748355596873643,0.0927864131060912,0.3394476105207542,5.075254082796032,1.2359298197919808,-0.1899736717073257,0.061094260104616493,1.1431434066858897,0.8964822092712266,-3.839324263004052,1.4259034914993065,-3.839324263004052
85,0.95,0.3,1.2433656984983457,0.2318627969058284,0.3598260451092074,5.444729800350491,1.266743056313714,-0.1065392888619731,0.023377357815368427,1.0348802594078856,0.9069170112045066,-4.177986744036778,1.3732823451756873,-4.177986744036778
88,0.95,0.35,1.2298203894178772,0.1717613919331721,0.3751522784769272,5.195080340353354,1.2428127482930116,-0.1001212594122884,0.012992358875134391,1.0710513563598394,0.8676604698160844,-3.952267592060343,1.3429340077053,-3.952267592060343
87,0.95,0.3999999999999999,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.2769930672157828,-0.2259146366251673,0.056222278478793575,1.1626195100477206,0.9375454566950285,-4.4795770570601885,1.50290770384095,-4.4795770570601885
90,0.95,0.4499999999999999,1.1544728013993606,0.0938803247854713,0.3394476105207542,5.285941734363117,1.2126425963128584,-0.2849605075617553,0.05816979491349783,1.118762271527387,0.8731949857921042,-4.073299138050259,1.4976031038746136,-4.073299138050259
86,0.95,0.4999999999999999,1.173711246073366,0.1283013014277199,0.3394476105207542,5.285941734363117,1.2096687003303317,-0.192540883487007,0.035957454256965615,1.0813673989026118,0.8702210898095775,-4.076273034032786,1.4022095838173387,-4.076273034032786
94,0.95,0.5499999999999999,1.173711246073366,0.1283013014277199,0.3394476105207542,5.285941734363117,1.2096687003303317,-0.200242518826562,0.035957454256965615,1.0813673989026118,0.8702210898095775,-4.076273034032786,1.4099112191568937,-4.076273034032786
95,0.95,0.6,1.194443684142244,0.1102203508806258,0.3394476105207542,5.285941734363117,1.2506667251623516,-0.3003637782408651,0.056223041020107445,1.1404463742817257,0.9112191146415973,-4.035275009200766,1.5510305034032166,-4.035275009200766
98,0.95,0.65,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
92,0.95,0.7,1.27039596149904,0.2376940571377955,0.3802044796976607,4.503487940080877,1.2449258789623476,1.9999557565577565e-12,-0.025470082536692473,1.0072318218245522,0.8647213992646869,-3.2585620611185293,1.2449258789603477,-3.2585620611185293
93,0.95,0.75,1.2838189707516086,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726377,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
96,0.95,0.7999999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
97,0.95,0.85,1.1436054713396628,0.0778565514972445,0.3394476105207542,5.285941734363117,1.2149221713736686,-0.2156457895058718,0.07131670003400581,1.1370656198764242,0.8754745608529144,-4.071019562989449,1.4305679608795405,-4.071019562989449
91,0.95,0.9,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
99,0.95,0.95,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
100,0.95,1.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
269,1.0,0.05,1.2318874331284373,0.157460197938046,0.3386152135899596,4.896782761680226,1.2600715804871043,-0.2456821673299473,0.028184147358667033,1.1026113825490582,0.9214563668971447,-3.636711181193122,1.5057537478170517,-3.636711181193122
