,Trial Number,A,B,Alpha,Beta,WCV,AllBCV,AllCF,MeanBCV,MeanCF,MinBCV,MinCF,MaxBCV,MaxCF,CohBCV,CohCF,SelectedCF
7,4958.0,0.2575,0.505,0.9,0.05,1.4221049858276145,1.374650312601982,-0.3280063740133901,0.2046772780395044,0.262830008440661,0.3394476105207541,0.1947709905376299,13.841361368922128,-6.623695457455064,-0.2572346203392863,0.4960955171219503,MaxCF
8,4959.0,0.2575,0.7525,0.9,0.05,1.4221049858276145,1.374650312601982,-0.6682323263823807,0.2046772780395044,0.2121723821258836,0.3394476105207541,0.1107577069337432,13.841361368922128,-10.049432396263288,-0.2572346203392863,0.5597610856559236,MaxCF
9,4960.0,0.2575,1.0,0.9,0.05,1.4221049858276145,1.374650312601982,-1.0084582787513714,0.2046772780395044,0.1615147558111063,0.3394476105207541,0.0267444233298566,13.841361368922128,-13.475169335071516,-0.2572346203392863,0.6234266541898971,MaxCF
10,45336.0,0.505,0.01,0.2,1.0,1.134130943482802,1.1994016417831657,0.5607421100409833,0.383331443320751,0.5689028120256074,0.371184699425946,0.5690242794645556,8.101627906477132,0.4917198473940437,1.999955756557756e-12,0.572736126458795,MaxCF
11,4962.0,0.505,0.2575,0.9,0.05,1.4221049858276145,1.374650312601982,0.3641905623479349,0.2046772780395044,0.6654586187477729,0.3394476105207541,0.6307552581338511,13.841361368922128,-2.8459875346545025,-0.2572346203392863,0.7844009325803116,MaxCF
12,4963.0,0.505,0.505,0.9,0.05,1.4221049858276145,1.374650312601982,0.0239646099789444,0.2046772780395044,0.6148009924329956,0.3394476105207541,0.5467419745299645,13.841361368922128,-6.271724473462729,-0.2572346203392863,0.8480665011142849,MaxCF
13,4964.0,0.505,0.7525,0.9,0.05,1.4221049858276145,1.374650312601982,-0.3162613423900461,0.2046772780395044,0.5641433661182182,0.3394476105207541,0.4627286909260779,13.841361368922128,-9.697461412270954,-0.2572346203392863,0.9117320696482584,MaxCF
14,4965.0,0.505,1.0,0.9,0.05,1.4221049858276145,1.374650312601982,-0.6564872947590367,0.2046772780395044,0.5134857398034409,0.3394476105207541,0.3787154073221912,13.841361368922128,-13.123198351079182,-0.2572346203392863,0.9753976381822316,MaxCF
15,45341.0,0.7525,0.01,0.2,1.0,1.134130943482802,1.1994016417831657,0.8414395185529767,0.383331443320751,0.8496002205376009,0.371184699425946,0.849721687976549,8.101627906477132,0.7724172559060372,1.999955756557756e-12,0.8534335349707884,MaxCF
16,4967.0,0.7525,0.2575,0.9,0.05,1.4221049858276145,1.374650312601982,0.7161615463402695,0.2046772780395044,1.0174296027401075,0.3394476105207541,0.9827262421261856,13.841361368922128,-2.494016550662168,-0.2572346203392863,1.136371916572646,MaxCF
17,4968.0,0.7525,0.505,0.9,0.05,1.4221049858276145,1.374650312601982,0.3759355939712789,0.2046772780395044,0.96677197642533,0.3394476105207541,0.898712958522299,13.841361368922128,-5.919753489470395,-0.2572346203392863,1.2000374851066191,MaxCF
18,4969.0,0.7525,0.7525,0.9,0.05,1.4221049858276145,1.374650312601982,0.0357096416022884,0.2046772780395044,0.9161143501105528,0.3394476105207541,0.8146996749184123,13.841361368922128,-9.34549042827862,-0.2572346203392863,1.2637030536405929,MaxCF
19,4970.0,0.7525,1.0,0.9,0.05,1.4221049858276145,1.374650312601982,-0.3045163107667021,0.2046772780395044,0.8654567237957754,0.3394476105207541,0.7306863913145257,13.841361368922128,-12.771227367086848,-0.2572346203392863,1.3273686221745662,MaxCF
20,45346.0,1.0,0.01,0.2,1.0,1.134130943482802,1.1994016417831657,1.1221369270649704,0.383331443320751,1.1302976290495943,0.371184699425946,1.1304190964885426,8.101627906477132,1.0531146644180307,1.999955756557756e-12,1.134130943482782,MaxCF
